Protein.IDs,Protein.names,QGene.names,LFQ.intensity.Human_Macs_D1_M1,LFQ.intensity.Human_Macs_D1_M2,LFQ.intensity.Human_Macs_D2_M1,LFQ.intensity.Human_Macs_D2_M2,LFQ.intensity.Human_Macs_D5_M1,LFQ.intensity.Human_Macs_D5_M2,LFQ.intensity.Human_Macs_D6_M1,LFQ.intensity.Human_Macs_D7_M2
Q96ST3;H3BP90;H3BNZ3;H3BMA2;H3BT34;H3BQ76;H3BQ88;H3BNA0;H3BQL7,Paired amphipathic helix protein Sin3a,SIN3A,27.1797808,27.45387546,28.53508365,27.63020379,27.25475847,27.15913638,27.62797977,27.29570322
Q96SU4-7;Q96SU4-2;Q96SU4;Q96SU4-6;Q96SU4-3;Q96SU4-5;Q96SU4-4;A0A096LPC8;H0YE19;E9PKX6;H0YCW0;E9PJ80;E9PLH0;E9PNR1;G8JLK0,Oxysterol-binding protein-related protein 9,OSBPL9,29.21296545,29.50007577,29.04502425,29.72374067,29.39684926,29.57958454,29.0660719,29.83502869
Q96SZ5,2-aminoethanethiol dioxygenase,ADO,27.33526236,27.8496566,27.07326702,27.42550405,28.04484191,27.6026496,27.28206582,27.93954891
Q96T23-2;Q96T23;H0YER1;H0YCN2;Q96T23-3;H7C306;H0YDG9,Remodeling and spacing factor 1,RSF1,26.58734971,25.89520453,26.58462859,26.08895593,26.62198566,25.40733442,27.28647908,25.69582979
Q96T51;Q96T51-2;Q96T51-3;H0YAC8;J3KPP6;H0Y9Y8,RUN and FYVE domain-containing protein 1,RUFY1,31.69465642,31.99738858,31.34323844,31.92659369,31.52761852,31.9564312,31.33756093,31.90781047
Q96T58;H0Y5U7;F6WRY4,Msx2-interacting protein,SPEN,23.24487248,24.28975381,25.00624526,24.40002156,25.20060172,23.59366011,26.22576656,24.71072321
Q96T76;Q96T76-8;Q96T76-9;Q96T76-5;Q5T454;H0Y746;Q96T76-7;H7C1W5;B0QZ77;F8WCH8;H0Y7V3,MMS19 nucleotide excision repair protein homolog,MMS19,29.92067919,29.91342122,29.73311527,30.28603836,30.24660489,30.35005371,30.11656785,30.50199355
Q96TA1-2;Q96TA1,Niban-like protein 1,FAM129B,32.86829851,32.28581795,33.15193178,32.85630686,33.06020738,32.4445312,32.37373454,32.69446962
Q96TA2-3;Q96TA2-2;Q96TA2;Q96I63;R4GNA5;Q5T8D1;Q5T8D2,ATP-dependent zinc metalloprotease YME1L1,YME1L1,27.00603119,27.53912082,27.94162106,27.16518825,27.47761414,27.25475847,27.61813913,26.97388459
Q96TC7;Q96TC7-2;H0YMB1;H0YLG5;H0YNE5,Regulator of microtubule dynamics protein 3,RMDN3,30.57181351,29.70200122,30.71685755,29.68516976,30.68695692,29.84571448,32.05355529,30.21141126
Q99426;K7EP07;A0A494C0X0;Q99426-2;K7EK42;K7EL99;K7EQH0;K7ER04,Tubulin-folding cofactor B,TBCB,30.55022937,30.690791,30.06007851,30.51897107,30.29471774,30.50370032,29.84554999,30.94600756
Q99436;Q5TBG5;Q99436-2,Proteasome subunit beta type-7,PSMB7,30.96547331,31.39064152,30.76026044,31.12472428,30.75978441,31.3119214,30.55709478,31.06316834
Q99442;F8WF48;F8WCJ7,Translocation protein SEC62,SEC62,29.58373236,29.9983305,30.33617797,30.3726453,30.27852546,30.14272682,30.56637962,29.84920917
Q99447;Q99447-3;I3L1R7;Q99447-4;Q99447-2;I3L1L9;I3L2Q1;I3L3V9;I3L1C4;I3L102,Ethanolamine-phosphate cytidylyltransferase,PCYT2,28.41776002,28.55614473,27.67485463,28.48634926,27.96080057,28.50907293,27.54436336,28.75503135
Q99459,Cell division cycle 5-like protein,CDC5L,30.00971938,29.55468188,30.51446323,29.70119156,29.97923782,29.61343945,30.5260798,29.82151356
Q99460;A0A087WW66;Q99460-2;H7BZR6;C9J9M4;H7C378;F8WCE3,26S proteasome non-ATPase regulatory subunit 1,PSMD1,32.87164353,32.82757925,32.88910597,32.91550629,32.84985417,32.71468959,32.58235108,33.06186562
Q99467,CD180 antigen,CD180,30.27619737,32.54528898,29.87405375,32.83627845,30.33063282,32.72858155,30.82373188,32.76868398
Q99470;K7ELI9,Stromal cell-derived factor 2,SDF2,28.41743812,28.59981537,28.50237301,28.68408302,27.42197825,27.64099707,28.54015607,28.55756957
Q99471;H3BPF6;Q99471-3;H3BMQ1;Q99471-2,Prefoldin subunit 5,PFDN5,29.56895421,29.92648766,28.75566812,29.5429623,29.28447272,29.83918033,28.49903036,29.70048068
Q99487;Q5SY01;Q5SY00,"Platelet-activating factor acetylhydrolase 2, cytoplasmic",PAFAH2,25.83797819,25.92429169,26.17220728,25.76759367,25.67387127,26.2835855,26.00157141,25.46054614
Q99489;Q99489-3;Q99489-2;Q99489-4,D-aspartate oxidase,DDO,24.21734066,NA,25.62689431,24.21955792,24.39891327,NA,25.29168699,NA
Q99496;X6RFN3;Q99496-2,E3 ubiquitin-protein ligase RING2,RNF2,26.70648738,26.2120981,25.73507978,26.53168962,26.85934653,26.39278606,26.95293725,27.02707109
Q99497;K7ELW0;K7EN27,Protein deglycase DJ-1,PARK7,34.04571758,34.31803736,33.84726125,33.97433943,33.89292782,34.30402557,33.44220913,34.29652395
Q99504-2;Q99504-4;Q99504-5;Q99504;B1APR7;Q99504-3,Eyes absent homolog 3;Eyes absent homolog,EYA3,23.45613379,23.51219648,NA,23.73055223,24.60365441,NA,NA,NA
Q99519;E9PIF4,Sialidase-1,NEU1,28.36561293,29.09340588,28.18186699,29.05216934,28.5867057,29.01142665,29.21484217,28.70312406
Q99523;Q99523-2;A0A0J9YX61;A0A0J9YVX1;A0A0J9YVU2,Sortilin,SORT1,28.55270468,28.49899233,28.50801512,29.34267699,28.91951468,28.49876413,29.42426299,28.02939002
Q99536;Q99536-3;Q99536-2;K7ERT7;K7ESA3;K7ENX2;K7EM19;K7EJM4;K7ER81,Synaptic vesicle membrane protein VAT-1 homolog,VAT1,34.35073873,35.36547996,34.15978601,35.12870846,34.2314205,35.4566917,34.19645095,35.05103661
Q99538;Q99538-2;Q99538-3;G3V4E4;G3V2T4;G3V4P5;G3V3Z4;G3V263;G3V5B2;H0YJN9,Legumain,LGMN,31.90454836,34.92958597,30.14065634,34.017207,30.24047637,34.91170815,31.52065788,34.47103033
Q99541;Q5SYF5;Q5SYF3;Q5SYF4,Perilipin-2,PLIN2,28.07811179,28.07285829,29.79380297,NA,28.31224608,29.33515585,29.47879088,29.07548743
Q99543;Q99543-2;H7C3L7;C9IZ83;F2Z3N9;F2Z3H0,"DnaJ homolog subfamily C member 2;DnaJ homolog subfamily C member 2, N-terminally processed",DNAJC2,27.2139157,27.56456377,27.31949972,27.61526502,27.36193748,27.39149193,26.80673428,27.28144688
Q99549;Q99549-2;A0A0A0MT47;H0Y6J1,M-phase phosphoprotein 8,MPHOSPH8,25.64366906,25.370959,26.26323796,26.17211188,25.87227564,25.69101739,26.75697262,26.13520043
Q99570;D6RJ98;D6RAC3;D6RBB7,Phosphoinositide 3-kinase regulatory subunit 4,PIK3R4,30.08093465,29.89064317,29.66137622,30.02009183,29.8664536,29.81396707,29.56743177,29.87481597
Q99571;Q99571-2;F6SFZ6;Q99571-3;F5H1M6;H0YF70;F5GZQ9,P2X purinoceptor 4;P2X purinoceptor,P2RX4,30.37978814,31.19266446,30.184234,30.72825716,30.24411123,31.19577657,30.84707453,30.65838276
Q99572;Q99572-8;Q99572-4;Q99572-6;F5H8E7;Q99572-2;Q99572-5;J3KN30;F5H2X6;Q99572-3;Q99572-7;F5H237,P2X purinoceptor 7,P2RX7,30.34042901,30.28173428,30.10074197,28.63616392,28.72022166,29.22326881,29.6415484,28.57166887
Q99575;E5RK39,Ribonucleases P/MRP protein subunit POP1,POP1,26.54785274,26.70543306,27.46520978,27.12829363,27.0213633,26.68284482,27.49350563,26.34387589
Q99583;REV__Q99583,Max-binding protein MNT,MNT,24.29677117,23.97535051,24.0091534,24.65102584,24.63527839,24.18548222,24.89383995,23.62354932
Q99584,Protein S100-A13,S100A13,26.99517936,24.46724831,25.95708468,25.86667467,26.97814694,NA,23.81685007,NA
Q99595,Mitochondrial import inner membrane translocase subunit Tim17-A,TIMM17A,NA,23.97954312,NA,24.85509811,NA,23.51279929,NA,24.01205569
Q99598;C4P0D6;C4P0D8;C4P0D4;Q5VVQ1;Q9NRI2,Translin-associated protein X,TSNAX;DISC1,29.46905878,29.42083452,29.12920302,29.33677387,29.2714631,29.60018768,28.77020525,29.75830771
Q99611,"Selenide, water dikinase 2",SEPHS2,28.0089184,28.64797651,28.73498936,28.15243054,28.27382106,28.86620301,27.27746166,28.44336075
Q99613;Q99613-2;B5ME19;H3BPE3;H3BPE4;H3BTY8,Eukaryotic translation initiation factor 3 subunit C;Eukaryotic translation initiation factor 3 subunit C-like protein,EIF3C;EIF3CL,32.56026471,32.59468188,32.35237095,32.64101861,32.64407408,32.49502704,32.08499393,32.7997738
Q99614;H0YB37;REV__Q9BYX2-6;REV__Q9BYX2-5;REV__Q9BYX2-4;REV__Q9BYX2-2;REV__Q9BYX2,Tetratricopeptide repeat protein 1,TTC1,28.34078977,28.66844399,28.46901996,28.8233219,28.51540352,28.73489249,28.1921118,28.51660621
Q99615;Q99615-2;K7EIH8;K7ESP1;K7EPP7;K7ER44;K7EJL5;K7EN19;K7EJV7;K7ELJ8;K7EJE9;K7EK03;K7EJ24;K7EQ73,DnaJ homolog subfamily C member 7,DNAJC7,30.14430812,30.12386138,30.43936321,30.12102253,30.08004515,29.82206086,29.72051524,30.08790451
U3KQ85;Q99622,Protein C10,C12orf57,NA,24.68859182,24.25587515,NA,NA,24.54798508,NA,23.97184733
Q99623;J3KPX7;F5GY37;Q99623-2;F5GWA7;F5H3X6;F5H0C5;F5H2D2;U3KPZ5,Prohibitin-2,PHB2,32.87199229,32.80783609,33.25898087,33.04262271,33.015131,32.98043003,33.80712596,32.96099385
Q99643;Q99643-5;Q99643-3;Q99643-2,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",SDHC,27.25700895,27.84457763,27.26722689,27.89816054,27.63290969,27.53200188,28.22637309,27.23160075
Q99653;H0YNG9;H0YKE7;F5GX29;H0YLY7;H0YLX1,Calcineurin B homologous protein 1,CHP1,30.57533459,29.95961275,30.82843072,30.38956498,31.29323825,30.05478468,31.68336366,30.20559722
Q99683;Q99683-2,Mitogen-activated protein kinase kinase kinase 5,MAP3K5,25.76645672,25.47469321,28.40551779,26.39667781,26.40134061,24.64218217,25.39927193,24.17462828
Q99698;Q99698-2;A0A0A0MRZ6;Q99698-3,Lysosomal-trafficking regulator,LYST,26.12593146,25.36436099,25.5408212,25.60102059,26.02607913,24.95438022,25.43828475,25.24005323
Q99704;Q99704-3;Q99704-2;H7C093,Docking protein 1,DOK1,29.02194568,28.74983118,28.89200498,28.58688462,29.29241565,28.73460182,28.53367353,28.75276855
Q99707;B1ANE3;Q99707-2;A0A494C064;A0A494C1A2,Methionine synthase,MTR,26.76976401,27.26794123,25.32302699,27.62212535,26.81200922,26.81262133,26.20131241,28.04082464
Q99714;Q99714-2;Q5H928,3-hydroxyacyl-CoA dehydrogenase type-2,HSD17B10,33.03620008,32.89486206,33.27641925,32.79021013,32.68785384,32.73095139,33.46878697,32.77002404
Q99720-4;Q99720-3;Q99720;Q99720-2;Q99720-5,Sigma non-opioid intracellular receptor 1,SIGMAR1,NA,27.05951132,26.47277362,26.53313139,26.39577939,26.94290766,27.39124608,27.31881047
Q99729-3;D6R9P3;D6RD18;D6RBZ0;Q99729-2;Q99729-4;Q99729,Heterogeneous nuclear ribonucleoprotein A/B,HNRNPAB,32.07271777,31.83224673,32.45412558,32.04179085,31.86614404,31.59022636,31.99600822,31.99668173
Q99733;Q99733-2;C9JZI7;C9J6D1;E9PNW0;E9PJJ2;E9PS34;E9PNJ7;E9PP22;A8MXH2;E9PKT8;H0YCI4;E9PKI2;C9J1B1,Nucleosome assembly protein 1-like 4,NAP1L4,30.51943982,30.61315839,30.0766091,30.5388064,30.25799806,30.38288273,29.69484734,30.67690676
Q99735;Q99735-2,Microsomal glutathione S-transferase 2,MGST2,28.4343606,28.99164298,28.89775675,29.15824567,28.36156106,29.17932997,29.72801383,28.12119549
Q99747;Q99747-2;J3KTJ6;J3QS28;J3QKW4,Gamma-soluble NSF attachment protein,NAPG,29.44191737,29.54506339,29.28718395,29.6147913,29.23949794,29.7541872,29.40484814,29.51807063
Q99757;M0QXH0;F8WDN2,"Thioredoxin, mitochondrial",TXN2,29.33180761,29.44084874,30.03957022,29.58211774,29.67129856,29.39093871,30.46781579,29.17807167
Q99766;A0A2R8YDJ1;Q8WXQ4;Q99766-3;Q99766-2,"ATP synthase subunit s, mitochondrial",ATP5S,26.82977692,26.4243511,27.50657829,26.73582868,26.86749971,26.4952911,28.12114607,26.71319057
Q99788-2;Q99788,Chemokine-like receptor 1,CMKLR1,NA,26.83520944,26.16252087,27.02422001,26.37258719,27.59106505,27.09607329,27.06414541
Q99797,Mitochondrial intermediate peptidase,MIPEP,27.01956172,28.62891845,26.21728519,28.47525777,27.72974872,28.64927926,28.43563275,28.54373674
Q99805,Transmembrane 9 superfamily member 2,TM9SF2,30.78744929,30.89366928,31.13882698,31.30687957,30.88917851,31.08169663,31.06355411,30.76785567
Q99808;Q99808-2,Equilibrative nucleoside transporter 1,SLC29A1,23.43771347,NA,NA,NA,23.04047769,24.66903902,24.30465992,24.24771431
Q99816;F5H442;Q99816-2;J3QRU6;J3QKS4,Tumor susceptibility gene 101 protein,TSG101,29.26174599,29.83110676,28.86717564,29.57654241,29.76944875,29.77630571,29.01132,29.78947183
Q99828;Q99828-2,Calcium and integrin-binding protein 1,CIB1,25.4326892,26.45170791,25.57750075,26.58448523,25.50166714,26.24771431,25.69856119,26.29047466
Q99829;B0QZ18;F2Z2V0;A6PVH9;E7ENH5;Q5JX44;Q5JX58;Q5JX45;Q5JX59;Q5JX60;Q5JX56;Q5JX52;Q5JX61;Q5JX55;Q5JX54;E7EV27;Q5JX57;H0Y524;Q5JX53,Copine-1,CPNE1,31.44972993,31.42842235,31.049731,31.30552122,31.07105597,31.55242986,30.5125808,30.51465134
Q99832;Q99832-3;Q99832-4;Q99832-2;F8WAM2;F8WBP8,T-complex protein 1 subunit eta,CCT7,33.55830428,33.45120482,33.36749922,33.56194947,33.3305794,33.51488644,32.93269523,33.68937524
Q99856,AT-rich interactive domain-containing protein 3A,ARID3A,24.39237665,25.40555025,24.38231794,24.45205368,25.17157753,25.07818306,24.79203483,25.53228434
Q99873-3;E9PKG1;Q99873-2;Q99873;Q99873-5;E9PIX6;E9PQ98;H0YDE4;E9PNR9;E9PMW9;Q9NR22-2;Q9NR22;E9PMZ2,Protein arginine N-methyltransferase 1,PRMT1,31.41679411,31.15309527,31.506966,31.22319975,31.2044899,31.02035681,30.88358173,31.34424426
Q99880;Q96A08,Histone H2B type 1-L,HIST1H2BL,24.42476755,23.16341566,23.76991531,23.85756799,23.41002272,23.70334853,24.34414688,24.01580295
Q99942;A0A140TA09,E3 ubiquitin-protein ligase RNF5,RNF5,23.05740148,24.09852498,24.08966319,23.6530506,24.00598837,24.68158544,24.5351059,24.15259494
Q99943,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha,AGPAT1,22.74562673,23.14721611,NA,NA,22.72102657,23.19801032,24.37451207,24.28263147
Q99961;Q99961-3;Q99961-2;M0R0I3;M0QYE0;Q99962;M0R2K6,Endophilin-A2,SH3GL1,30.54167063,30.8825618,30.08474056,30.68286156,30.23888324,30.78362985,29.45526773,30.73351938
Q99973-2;Q99973;G3V5X7;G3V470;G3V2A4;H0YJ53;H0YJF6;G3V591;H0YIZ2;H0YIY9,Telomerase protein component 1,TEP1,26.62714488,26.93449607,NA,27.35354921,26.9509369,27.15025288,27.33815626,27.20153677
Q9BPW8;H7C2U6;F8WCR5;C9JDV8,Protein NipSnap homolog 1,NIPSNAP1,28.76103762,27.96350406,29.80136288,28.42362203,28.66438044,28.24485978,29.72598444,28.13315343
Q9BPW9;Q9BPW9-4;Q9BPW9-2;Q9BPW9-3,Dehydrogenase/reductase SDR family member 9,DHRS9,28.75640005,28.26512648,28.66665067,28.94648173,29.18139312,29.36586319,28.65782079,28.81084548
Q9BPX1;M0R2R3;M0QY35;M0R147,17-beta-hydroxysteroid dehydrogenase 14,HSD17B14,NA,28.37550668,NA,28.55892005,24.99416523,29.4054975,NA,27.60236643
Q9BPX3,Condensin complex subunit 3,NCAPG,22.96603082,NA,24.08942074,NA,22.85967354,NA,NA,NA
Q9BPX5,Actin-related protein 2/3 complex subunit 5-like protein,ARPC5L,28.95265959,29.00801009,29.54364456,28.71577807,28.89625599,28.72120002,28.80581225,28.68307915
Q9BPX7;Q9BPX7-2,UPF0415 protein C7orf25,C7orf25,24.3831094,24.38231794,24.37696422,24.01903141,24.07545173,24.6931198,24.11996949,24.82934144
Q9BPZ3;D6R9Y1;D6RA77,Polyadenylate-binding protein-interacting protein 2,PAIP2,NA,25.97655276,NA,25.9199806,26.14160669,26.41126801,NA,27.25556905
Q9BQ24;Q9BQ24-2;G3V5D6;G3V2M2,Zinc finger FYVE domain-containing protein 21,ZFYVE21,24.66920126,26.21698928,NA,26.88808993,NA,27.0781627,25.23877849,26.60427676
Q9BQ39;A0A087WVC1,ATP-dependent RNA helicase DDX50,DDX50,25.60693288,26.63089809,26.81274372,26.6499302,26.34567027,26.36479512,26.82965597,26.40029849
Q9BQ51;Q9BQ51-3;Q9BQ51-2,Programmed cell death 1 ligand 2,PDCD1LG2,NA,25.79503628,NA,25.43272106,23.74529846,24.32347373,24.29424885,25.91476741
Q9BQ52-4;Q9BQ52;G5E9D5;E7ES68;Q9BQ52-3;Q9BQ52-2;J3QRS2;V9GYU5;J3QL08;J3QLK4;V9GZ72;V9GYS7;H7C2I4,Zinc phosphodiesterase ELAC protein 2,ELAC2,27.28824061,29.14328655,27.18848487,28.95499027,28.01275904,28.99816907,28.67845233,29.14571767
Q9BQ61;K7ELS0;K7ERU7;K7EN60,Uncharacterized protein C19orf43,C19orf43,26.9510481,26.73078542,26.52244001,26.47288206,26.99053439,27.16317378,26.60257881,27.36243923
Q9BQ67;M0QX71,Glutamate-rich WD repeat-containing protein 1,GRWD1,25.87424727,26.19018171,NA,25.82476087,25.93701347,25.90115655,25.56839617,25.79468933
Q9BQ69,O-acetyl-ADP-ribose deacetylase MACROD1,MACROD1,24.45851375,24.69285384,25.01269512,25.77482385,24.41331957,24.98732821,24.0759413,24.43682437
Q9BQ70;H3BQ53;Q9H7D3;H3BSP8;H3BTU3;H3BSS3;H3BS87;H3BMJ8;Q9H384;H3BRP4,Transcription factor 25,TCF25,26.31658538,28.78481574,27.91957151,28.77083536,27.97672755,29.15305902,28.20167698,29.32592408
Q9BQ95;J3KTF5;Q9BQ95-4;Q9BQ95-2;K7EPL5;K7EN32;K7EJG5;K7EJI1;Q9BQ95-3,"Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial",ECSIT,NA,NA,22.78324766,24.73469226,22.9262388,23.40314625,25.33173075,NA
Q9BQA1;H0Y711;Q9BQA1-2,Methylosome protein 50,WDR77,28.25983958,28.12336807,28.35060175,28.29456438,28.1658112,28.02427286,27.98598296,28.25547901
Q9BQA9-2;Q9BQA9;J3QRG5;J3KSJ5;J3KTF4;J3QKS6;J3QRZ2;J3QLB7;J3QQQ4;H0Y2X1;J3QKZ6;J3KTI1;J3KSB6;J3KS78;J3QS53,Uncharacterized protein C17orf62,C17orf62,29.80734863,29.47543173,30.49018061,29.89369821,30.27286499,29.72261747,31.03065333,29.62238721
Q9BQC6,"Ribosomal protein 63, mitochondrial",MRPL57,24.62271186,25.69088422,27.85126618,25.34451942,25.94147555,25.58978005,26.94346669,24.64113492
Q9BQE3;F5H5D3;A0A1W2PQM2,Tubulin alpha-1C chain,TUBA1C,28.76259073,28.50320746,29.21282634,28.0781627,28.61663269,28.1823407,28.57434233,28.8642853
Q9BQE5;E9PM95;B0QYK8,Apolipoprotein L2,APOL2,NA,NA,27.21881921,NA,25.7971905,NA,NA,NA
Q9BQG0;Q9BQG0-2;I3L1L3;I3L2H8,Myb-binding protein 1A,MYBBP1A,28.04192137,28.8441885,28.50710782,29.58141751,28.93134313,29.39134852,29.55149506,29.24024889
Q9BQG2;E7EM93,Peroxisomal NADH pyrophosphatase NUDT12,NUDT12,NA,NA,NA,24.56366225,NA,NA,NA,24.13147644
Q9BQQ3;C9J9V9;H7C0J2;C9J0V5;G3V0G1;B4E1H8;Q9BQQ3-2;Q9BQQ3-3,Golgi reassembly-stacking protein 1,GORASP1,NA,25.8879273,27.03559065,25.85005022,26.25183661,24.96648855,27.15913638,25.79981084
Q9BQS8;Q9BQS8-4;Q9BQS8-3;Q9BQS8-2;C9J2W6;H7BZ74,FYVE and coiled-coil domain-containing protein 1,FYCO1,28.48772972,28.39550158,27.46349581,28.44517774,28.41639146,28.60883014,28.32388599,28.5410059
Q9BR76;A0A087WW53;F5H390;F5H0D2,Coronin-1B;Coronin,CORO1B,33.46696546,33.87279962,32.91929445,33.55990018,33.47810135,33.69623286,32.79090922,33.63439058
Q9BRA0-2;A0A0B4J297;I3L310;I3L4V0;I3L3Z2;Q9BRA0,"N-alpha-acetyltransferase 38, NatC auxiliary subunit",NAA38,26.13282995,25.36512897,26.48222302,25.95841288,25.90495024,25.96468318,25.79852599,25.66103977
Q9BRA2;I3L2R6;I3L0K2;I3L3M7,Thioredoxin domain-containing protein 17,TXNDC17,31.62270139,31.74963141,31.63443386,31.30845364,31.60774605,31.64572821,30.8685745,31.42602418
Q9BRD0-2;Q9BRD0,BUD13 homolog,BUD13,NA,NA,25.47812353,NA,24.55186172,NA,24.59627895,NA
Q9BRF8;Q9BRF8-2;Q9BRF8-3,Serine/threonine-protein phosphatase CPPED1,CPPED1,32.64532022,32.7004352,30.64108323,31.99192675,31.18127463,32.59107397,30.62305039,32.24093123
Q9BRG1;K7ENE3;K7EKV4;K7EP45,Vacuolar protein-sorting-associated protein 25,VPS25,28.27008212,28.68425027,27.76515445,28.58895848,28.25552403,28.70150556,27.63554134,28.95795368
Q9BRK5-6;Q9BRK5;G3V1E2;Q9BRK5-4;Q9BRK5-3;H0Y3T6;Q9BRK5-2,45 kDa calcium-binding protein,SDF4,25.19144362,28.48200755,23.93966099,27.72188448,26.77806189,29.33653979,24.60676349,29.41379167
Q9BRP4;F5H0C4;Q9BRP4-2;F5H103;F5H3I1;F5H5D4;Q9BRP4-3;F5H3E9;H0YGB1;F5H0F7,Proteasomal ATPase-associated factor 1,PAAF1,26.60059533,26.80734863,25.4602649,26.72338264,26.37469446,27.04822443,26.25672109,27.0480165
Q9BRP8;Q9BRP8-2,Partner of Y14 and mago,WIBG,29.24427004,29.76089491,29.874259,29.54445549,29.26492521,29.59885755,28.95557236,29.52773969
Q9BRQ5,Protein orai-3,ORAI3,NA,24.81748453,NA,NA,23.90948955,25.10613478,23.22701243,NA
Q9BRQ8;Q9BRQ8-2,Apoptosis-inducing factor 2,AIFM2,30.79807478,29.29690679,30.42522391,29.07780628,30.79164679,29.33534755,31.10668144,29.29114245
Q9BRR6-2;Q9BRR6;H3BRS6;Q9BRR6-3;Q9BRR6-4;Q9BRR6-5;H3BU35;H3BTH4;H3BN66;Q9BRR6-6,ADP-dependent glucokinase,ADPGK,32.44124462,31.98861262,32.5418783,32.03862214,32.50225444,32.16731358,32.87863928,32.23819993
Q9BRR9-4;Q9BRR9-2;R4GN15;J3KPQ4;Q9BRR9-3;Q9BRR9-5;Q9BRR9;H0YI36;F8VW89;H0YI33;F8VR90;F8VQR0;F8W1N6,Rho GTPase-activating protein 9,ARHGAP9,28.76008591,29.18470694,28.93494593,28.9690057,28.90017777,29.03635076,28.89339444,28.85028276
Q9BRT2;V5IRT4;Q5TAQ0,Ubiquinol-cytochrome-c reductase complex assembly factor 2,UQCC2,27.16048344,27.46676617,27.25934574,26.96949982,27.66084942,27.47359441,28.1427755,27.39165581
Q9BRT3;J3KTI2,Migration and invasion enhancer 1,MIEN1,28.4172369,28.52787016,27.04510239,28.29035162,28.29740981,28.41884588,27.89746826,28.02056876
Q9BRT6,Protein LLP homolog,LLPH,27.12060239,27.91979879,27.52088264,27.70001758,26.63353341,27.75792638,NA,26.98446262
Q9BRV8;Q9BRV8-2,Suppressor of IKBKE 1,SIKE1,NA,NA,NA,NA,24.23848696,NA,25.53157065,NA
Q9BRX2,Protein pelota homolog,PELO,28.65505887,28.61988883,28.35211834,28.49209248,28.72935977,28.50574578,28.11892064,28.99239958
Q9BRX8-2;Q9BRX8,Redox-regulatory protein FAM213A,FAM213A,30.08790451,29.66069644,31.15707729,30.50085458,31.46187736,29.46705781,31.493477,28.97806509
Q9BRZ2;C9JI91;Q9BRZ2-2;Q9BRZ2-3;A0A0D9SF19,E3 ubiquitin-protein ligase TRIM56,TRIM56,27.84517608,26.95648659,26.94826545,26.91741051,27.6082309,27.30938642,27.41151047,26.76686107
Q9BS26,Endoplasmic reticulum resident protein 44,ERP44,33.94881197,33.79749511,33.79459328,33.85563875,33.69467717,33.67650749,34.34704628,33.7349934
Q9BS40,Latexin,LXN,28.72263376,28.98758301,28.70846214,28.71368222,28.37815565,29.17887901,27.64340759,28.76515445
Q9BSD7;Q5TDF0,Cancer-related nucleoside-triphosphatase,NTPCR,27.42798298,28.13843642,27.78037927,27.45881097,25.66903902,26.68070054,25.3228895,28.30543425
Q9BSE4,Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein,HERPUD2,NA,25.84866611,25.52031318,26.57465993,26.74483671,26.13588539,26.68525332,25.98019712
Q9BSF4;K7ENF5,Uncharacterized protein C19orf52,C19orf52,26.55366433,25.90616671,27.57116252,26.95548922,26.45971789,26.35228675,26.59462849,26.70990858
Q9BSH4,Translational activator of cytochrome c oxidase 1,TACO1,29.09330512,28.88777046,30.11234799,28.88521213,28.94943482,28.64677556,29.88691334,28.59263405
Q9BSH5,Haloacid dehalogenase-like hydrolase domain-containing protein 3,HDHD3,25.85619108,25.88841514,26.43141446,26.62044828,26.41763931,26.54560107,26.98533158,26.27460323
Q9BSJ2;Q9BSJ2-4;F2Z2B9;Q9BSJ2-3;R4GMM4,Gamma-tubulin complex component 2,TUBGCP2,28.9509925,28.99426236,28.94726238,29.13587071,29.03406924,29.2065989,28.52383872,29.16223753
Q9BSJ8;F8VZB1,Extended synaptotagmin-1,ESYT1,33.39547604,33.79275243,33.83347251,33.81373395,33.75950665,33.85962423,34.43390315,33.43775216
Q9BSJ8-2,Extended synaptotagmin-1,ESYT1,NA,24.75225813,25.00594555,NA,25.27529617,25.14043694,25.6676322,NA
Q9BSK0,MARVEL domain-containing protein 1,MARVELD1,24.89961323,NA,23.84373937,24.14102193,24.44953709,NA,24.510628,NA
Q9BSL1,Ubiquitin-associated domain-containing protein 1,UBAC1,23.82075004,26.08679159,24.72608841,26.11384373,25.13770382,25.77630571,23.2697077,27.02231616
Q9BSU1;H3BSG0;H3BRA5;H3BS58,UPF0183 protein C16orf70,C16orf70,NA,NA,NA,NA,NA,24.76080927,23.85889617,23.70059973
Q9BSY4-2;Q9BSY4;F8WC14,Coiled-coil-helix-coiled-coil-helix domain-containing protein 5,CHCHD5,27.1723599,27.45418933,26.94692786,27.45974916,27.34350319,27.49388732,28.05025014,27.21122558
Q9BT09;A0A0C4DFY8,Protein canopy homolog 3,CNPY3,30.85504463,31.23626213,31.43564268,31.40405634,30.61025673,31.14345686,31.64915932,30.9510898
Q9BT22;Q9BT22-2;K7EID2;C9J202;K7EQK1;K7EPU3;A0A087WZJ8;Q6GMV1,Chitobiosyldiphosphodolichol beta-mannosyltransferase,ALG1,28.00383518,28.49300927,28.830442,29.08669037,28.456502,28.78469095,28.83918033,28.10314571
