Table S4: Log2 LFQ data of proteomes of resting and activated CD8+ T cells. Related to Figure 5A.,,,,,,,,,,,,,,,,,,,,,
Protein.IDs,Protein.names,Gene.names,LFQ.intensity.CD8TCellnaive_01,LFQ.intensity.CD8TCellnaive_03,LFQ.intensity.CD8TCellnaive_04,LFQ.intensity.CD8TCellnaive_05,LFQ.intensity.Naive_T013_CD8_12h,LFQ.intensity.Naive_T016_CD8_12h,LFQ.intensity.Naive_T017_CD8_12h,LFQ.intensity.Naive_T013_CD8_24h,LFQ.intensity.Naive_T014_CD8_24h,LFQ.intensity.Naive_T015_CD8_24h,LFQ.intensity.Naive_T009_CD8_48h,LFQ.intensity.Naive_T013_CD8_48h,LFQ.intensity.Naive_T016_CD8_48h,LFQ.intensity.Naive_T015_CD8_72h,LFQ.intensity.Naive_T016_CD8_72h,LFQ.intensity.Naive_T017_CD8_72h,LFQ.intensity.Naive_T008_CD8_96h,LFQ.intensity.Naive_T016_CD8_96h,LFQ.intensity.Naive_T017_CD8_96h
Q8N257,Histone H2B type 3-B,HIST3H2BB,23.04288372,23.18486203,23.42085459,22.85870651,20.08615178,NA,21.29092106,NA,19.78856222,NA,17.15283937,19.76959252,NA,18.5350703,20.42070042,NA,NA,21.83051211,NA
Q8N2F6;Q8N2F6-3;Q8N2F6-2;Q8N2F6-4;F5GX65;Q8N2F6-5;H7C2M7;H7BXQ8;C9J5N7,Armadillo repeat-containing protein 10,ARMC10,27.50445824,27.92428036,27.75697262,27.57600172,26.01209833,27.37650062,27.371441,26.61722845,26.37957747,27.19422722,25.447962,26.00109889,26.46329312,25.21752556,26.66966083,24.97149654,24.05440692,25.16951463,25.57617477
Q8N2G8;Q8N2G8-3;Q8N2G8-2;K7ESN3;K7EJT7;K7EQ41;K7EL54,GH3 domain-containing protein,GHDC,24.82488224,25.04113808,24.70266182,25.2188931,24.6087949,24.7810675,24.67357478,24.47413618,24.68811155,24.57114805,NA,24.29235421,24.28841665,21.63537804,22.10037104,NA,NA,NA,22.07923345
Q8N2H3,Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 2,PYROXD2,22.34973153,NA,23.50978273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q8N2K0;Q8N2K0-3;Q8N2K0-2;I3L294;I3L1V0;Q5T712;I3L440,Monoacylglycerol lipase ABHD12,ABHD12,25.02550897,24.78201798,24.39067227,25.169247,25.01026379,24.65556391,24.82914784,24.57213166,24.38791477,25.10293554,NA,24.74396411,24.10621467,NA,25.09490628,NA,NA,24.06151095,22.76900728
Q8N2W9,E3 SUMO-protein ligase PIAS4,PIAS4,NA,22.25317924,21.6500946,22.20538281,24.11441975,24.0950673,23.74847542,24.44075767,24.74190884,24.508393,NA,23.4474576,24.1980553,23.71324302,24.75236023,23.80370782,NA,24.67033641,23.10197439
Q8N300,Coiled-coil domain-containing protein 23,CCDC23,21.54425133,22.03362195,21.93606996,22.3960016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q8N302;Q8N302-2;Q8N302-3,Angiogenic factor with G patch and FHA domains 1,AGGF1,NA,NA,NA,NA,21.26699466,21.70353864,20.94019887,21.67024995,21.95464646,20.00853805,21.87762564,22.60027773,21.91437053,22.36490196,20.52133206,22.66555192,21.64125622,20.46263806,21.55786752
Q8N335;C9JFA7;C9JM46;C9K0P5,Glycerol-3-phosphate dehydrogenase 1-like protein,GPD1L,27.69345218,27.65799111,27.11723693,27.51795803,27.03559065,26.67020132,25.26917263,26.35847065,26.98119934,26.517087,24.70798844,24.27134733,25.30368489,25.98470163,26.03181039,24.55555245,24.73427879,25.81499389,24.12581325
Q8N371;Q8N371-3;H3BR76;Q8N371-2;H3BM39;H3BPT5,Lysine-specific demethylase 8,KDM8,23.78306777,23.5951409,22.15816958,22.92491686,23.79887202,23.05130654,23.99187541,23.73024125,23.01948961,22.7713468,23.17282912,22.54080346,23.52324799,22.77410497,23.74878249,22.7677553,22.87365137,23.6437241,22.69110793
Q8N392;Q8N392-2,Rho GTPase-activating protein 18,ARHGAP18,NA,NA,NA,NA,23.55285856,NA,23.53966812,22.79163747,22.49208789,23.30772001,22.77223321,NA,22.74892577,23.52587824,22.91888944,23.12962262,23.52778815,23.14349968,23.94476281
Q8N3C0;Q8N3C0-4;Q8N3C0-3;E5RFZ0;J3KNJ4,Activating signal cointegrator 1 complex subunit 3,ASCC3,28.08258511,28.28135844,28.18181961,28.05227301,28.22784242,28.52540784,28.41912727,28.51585465,28.30630379,28.79243828,28.11946495,28.40360949,28.34785943,25.65244894,29.1054955,26.51304034,27.22462632,28.8628675,26.6063964
Q8N3D4;E9PIH6;H0YDZ9;E9PSB0;C9IYU2,EH domain-binding protein 1-like protein 1,EHBP1L1,25.01051991,24.51544864,25.02428343,23.6793856,22.71682616,22.95297723,23.09990573,22.92395634,22.88065522,20.63316198,24.12597086,22.93693262,22.06982603,27.11901962,23.55215498,26.19758672,26.41993897,23.95615421,25.23322937
Q8N3F8;Q8IY33;H0Y6J8;Q8IY33-4,MICAL-like protein 1,MICALL1,NA,NA,NA,NA,NA,22.169377,23.76769469,23.31837952,22.96449811,23.06271352,NA,23.08921058,22.60331484,23.38403222,23.0050118,24.2093302,22.93648339,23.05963096,23.59775706
Q8N3J5;Q8N3J5-2;Q8N3J5-3,"Protein phosphatase 1K, mitochondrial",PPM1K,24.26241376,23.97954312,23.6869903,NA,NA,24.25817782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q8N3U4-2;Q8N3U4;F8WAK8;B1AMT4;B1AMT3;B1AMT2;B1AMT1;Q9UJ98-2;B1AMT0;C9J3T3,Cohesin subunit SA-2,STAG2,29.95947457,30.0510285,29.98739327,29.85500006,29.69862742,29.92351551,29.92592201,29.63264973,29.49623254,29.79725545,28.65683257,29.37898246,29.35407491,28.35493664,29.72071092,27.65894451,28.78515884,29.61030954,28.69693756
Q8N3X1;Q8N3X1-2;F5GXL1,Formin-binding protein 4,FNBP4,26.84026141,27.37027727,27.26561834,26.92490327,26.47060327,26.51022053,26.41029775,26.49455886,26.31423582,25.81846008,25.9276409,26.35523077,26.11048235,26.79921798,25.29677117,26.88971524,26.26361407,25.61711632,26.28100462
Q8N442,"Translation factor GUF1, mitochondrial",GUF1,NA,NA,NA,NA,23.02088027,23.3423167,24.19857993,23.12929245,23.58543113,23.18853391,NA,23.57865278,24.03632456,23.17650128,24.20769297,23.21742942,21.96715729,23.84009329,24.65086155
Q8N465;Q8N465-2;B4E3L6;G5E9E8;F6XUM0;B5MCV2;F8WCF9;H7BZ32;H7C0N1;H7C021,"D-2-hydroxyglutarate dehydrogenase, mitochondrial",D2HGDH,23.478895,24.25990241,24.59764341,23.75887951,24.81014679,NA,23.09261779,24.57398134,NA,22.95688091,NA,NA,23.79441666,24.00075515,NA,NA,NA,NA,24.34881351
Q8N488,RING1 and YY1-binding protein,RYBP,24.05266688,23.56243995,23.45951467,24.15267229,24.13029844,24.09980944,23.6140295,24.17043184,23.9363396,24.71340036,24.25645116,24.21660082,24.50585177,25.28957794,23.78286787,25.63436461,24.98650385,24.0548209,23.85129001
Q8N490-2;Q8N490,Probable hydrolase PNKD,PNKD,22.72404915,22.83707351,23.80331367,22.81891837,22.35460882,22.07965665,22.38440118,21.76352686,22.16885694,21.0499283,24.192347,22.40114201,22.76439784,22.75511414,22.28807864,23.60964047,24.10453605,22.47010673,23.86749971
Q8N4C6-7;Q8N4C6;Q8N4C6-11;C9J066;Q8N4C6-6;F8W6D3;E9PN67;Q8N4C6-9;Q8N4C6-5;Q8N4C6-10;Q8N4C6-4;Q8N4C6-2;H0YEL6;H0YDJ4;H9KV85;H7C162;E9PJH9,Ninein,NIN,27.3800566,27.47823156,27.80698005,26.97923782,25.41277062,24.50657829,24.74237153,25.36426079,25.10265527,25.04168121,25.45173935,24.51472657,25.65706435,24.47215386,23.8865093,24.96640054,26.24472371,24.13476973,24.63776756
Q8N4C8;Q8N4C8-5;Q8N4C8-2;Q8N4C8-3;Q8N4C8-4;C9J338;I3L2I2;E7ETN6;I3L1U1,Misshapen-like kinase 1,MINK1,22.87801872,22.27472052,22.94130987,21.74722597,22.39498177,22.64945881,22.09812335,21.87071991,21.80218975,22.60740708,22.94897386,22.57394668,22.17255447,NA,20.61495063,NA,22.40254787,NA,21.5247789
Q8N4H5;Q5JRT7;F6S928;F8W8Z9;H3BUX3;H0YFG9,Mitochondrial import receptor subunit TOM5 homolog,TOMM5,26.39943492,27.19027592,26.93910048,27.05040585,25.60155908,25.79595284,25.92666862,25.10153365,25.18865464,26.04782935,24.12730986,25.84947764,25.32495045,26.08001464,26.50563979,25.97853975,25.21311846,26.46726386,26.08097021
Q8N4J0;Q5T8U9;B4DSD4;Q5T8V1,UPF0586 protein C9orf41,C9orf41,23.47642484,23.61279292,23.76506591,23.89106054,24.20007782,23.00025658,24.03271435,24.22582171,24.14109992,24.06200528,23.60501193,25.06796506,24.34299482,23.61290538,23.96877506,23.36479512,24.10285547,23.28418587,23.8753024
Q8N4N3;Q8N4N3-2;H3BQW5;H3BPB9;H3BQE9,Kelch-like protein 36,KLHL36,27.35329681,27.49579429,27.27692946,27.12711303,24.61183666,25.96734642,24.3262199,25.01911627,24.34631299,23.1364292,23.02430034,21.44813849,23.21991236,22.49262582,22.89748211,22.73861431,20.72317429,23.73758322,22.41452008
Q8N4P3;Q8N4P3-2;H0YNP9;H0YKT9,"Guanosine-3,5-bis(diphosphate) 3-pyrophosphohydrolase MESH1",HDDC3,27.64196176,27.92756179,28.26270945,27.84685044,27.55362039,27.59875109,28.05450007,27.29631608,27.36636357,27.11842564,28.03595765,27.00624526,26.77680769,26.31004551,26.74957547,26.74727207,26.69152331,26.58319435,26.56440386
Q8N4Q0;B4DZ91;J3KTQ8,Zinc-binding alcohol dehydrogenase domain-containing protein 2,ZADH2,24.79813042,25.4384434,24.87960868,26.17575161,24.82420245,23.51857344,25.04680994,24.9410949,25.16000249,22.58191956,23.92533349,24.44101106,24.26892287,23.40223558,24.33858134,25.31741372,24.3405521,23.93741765,24.55736507
Q8N4Q1;Q8N4Q1-2,Mitochondrial intermembrane space import and assembly protein 40,CHCHD4,27.24154506,27.19601117,27.27958848,27.22940194,25.74970333,25.66673869,25.97744834,26.19168834,25.64834003,25.15015602,27.09436269,27.27533169,26.47038606,28.09164167,25.80658679,27.78556422,27.06064547,25.49023418,26.84971624
Q8N4S0;F5H777;Q8N4S0-2,Coiled-coil domain-containing protein 82,CCDC82,NA,22.37647412,21.90705202,NA,22.869892,22.63171972,21.5452888,22.68275375,21.95734156,20.33897571,22.73162978,22.30181656,22.73898532,21.06644662,22.26252846,21.70311614,23.66990407,NA,23.08867697
Q8N4T8;Q8N4T8-2;H0Y962;D6RAV8;D6RJF4;D6RGF2,Carbonyl reductase family member 4,CBR4,27.21048259,27.1365309,27.79575471,27.87378981,26.6517102,26.21115129,26.86360611,26.71095963,26.45008797,25.85538331,25.57435677,25.43961685,25.91136529,25.69977937,25.95302609,25.85007407,23.10418409,24.95193742,24.6696338
Q8N4V1;Q8N4V1-2,Membrane magnesium transporter 1,MMGT1,23.82628934,24.24161779,24.3871917,23.33987283,23.97228569,23.79124001,23.30855346,23.93265019,23.97421291,25.41651227,24.3503657,24.3515119,24.64465947,23.81528713,25.29855514,22.32427066,22.78956946,24.72234061,23.44354255
Q8N531;Q8N531-2,F-box/LRR-repeat protein 6,FBXL6,NA,NA,NA,NA,NA,NA,22.92810194,NA,NA,NA,NA,24.65572767,NA,NA,23.77856326,NA,NA,NA,NA
Q8N543;H3BUQ2;Q8N543-2;H3BUA6;H3BR79;H3BP48;H3BR02,2-oxoglutarate and iron-dependent oxygenase domain-containing protein 1,OGFOD1,25.14980727,25.22059147,24.56470912,25.35981148,26.57729904,26.23939779,26.23108799,27.12326939,27.31639548,26.77517562,27.0557933,27.65328299,26.77743493,26.64113492,28.05273942,26.36464486,27.87302706,27.11931653,26.97103601
Q8N554;Q8N554-2;H3BTK0;H3BPT7;H3BTT0;A8K186;H3BPJ6,Zinc finger protein 276,ZNF276,25.86528283,26.64044553,26.26842321,26.18429076,26.67101167,26.04703885,25.80582455,25.11207451,25.25950738,25.77700844,20.72775098,23.62153859,24.30222111,21.87713882,22.7383463,21.14314153,22.05331342,22.49833502,20.65961968
Q8N556;Q8N556-2,Actin filament-associated protein 1,AFAP1,21.33973694,21.85475579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.35890656,NA,NA,NA,NA,NA,NA
Q8N567,Zinc finger CCHC domain-containing protein 9,ZCCHC9,NA,NA,NA,NA,23.94842142,NA,22.83261887,NA,24.10621467,23.39492946,23.45400102,23.0551189,23.10082016,24.17165388,23.39008182,24.63970061,23.54368512,23.5659295,24.73871738
Q8N573;Q8N573-2;Q8N573-5;Q8N573-8;Q8N573-3;H0YC07;E5RII8;Q8N573-7;Q8N573-4;Q8N573-6;E9PLW2;H0YAZ6,Oxidation resistance protein 1,OXR1,25.17945812,24.30883117,24.53165988,24.70282032,23.33319904,23.56558093,22.92889711,22.65972855,22.31978566,22.39398741,22.80376694,23.04813295,22.39662882,23.91879847,22.39081656,24.03565357,23.4732073,21.67081182,23.47531189
Q8N584;Q8N584-2;G3V1P2;J3QKX7,Tetratricopeptide repeat protein 39C,TTC39C,25.11147766,24.97224186,25.148489,25.30855346,25.95497918,25.85979675,26.08865271,26.45818518,26.15580183,26.39383361,25.98517955,26.65649164,26.45528733,25.59146459,26.60625519,25.9421694,26.20075137,26.35250566,26.21589762
Q8N5A5;Q8N5A5-3;Q8N5A5-2,Zinc finger CCCH-type with G patch domain-containing protein,ZGPAT,26.83545042,27.08527259,26.92241001,26.98901884,26.73065588,26.32829321,26.49063204,26.65839979,27.06712396,26.71594168,26.01469682,26.67546048,26.6007371,26.73311527,26.51070345,26.85519318,25.87942171,26.33473402,25.95808095
Q8N5C6;Q8N5C6-2;B7Z6X7,S1 RNA-binding domain-containing protein 1,SRBD1,25.71934056,25.35555005,25.58328045,26.13985171,25.5885511,25.08086859,25.51231706,25.85882505,25.04021847,26.0329245,22.79062372,26.31608469,25.41599676,NA,26.18797542,NA,NA,25.32079119,NA
Q8N5F7;Q5M9Q1,NF-kappa-B-activating protein;NKAP-like protein,NKAP;NKAPL,23.60851293,24.85946502,25.01512236,24.40164984,24.2155644,24.24372546,24.03515013,24.13860242,24.0442687,26.11622576,25.15259494,25.36803027,24.44644828,NA,24.77756034,20.83807439,22.73797512,24.63345026,NA
Q8N5G0-2;Q8N5G0;E5RH91,Small integral membrane protein 20,SMIM20,25.5307078,25.8374008,25.7227054,24.85528825,24.83499254,25.85250494,25.42751951,24.92084384,25.04493569,25.19764295,23.00633087,24.99558913,25.44205584,23.5168917,24.67815007,22.28045249,22.74825019,24.27305626,22.86891296
Q8N5G2;Q8N5G2-2;Q8N5G2-3,Macoilin,TMEM57,NA,NA,NA,NA,22.2511576,22.32737173,22.14575556,22.16848972,22.37143103,NA,NA,22.40051675,NA,NA,22.13059696,NA,NA,22.17986051,NA
Q8N5H7;Q8N5H7-2;Q8N5H7-6;Q8N5H7-5;Q8N5H7-4;E7EUN5;Q8N5H7-3;H0Y5X5;Q5JU32,SH2 domain-containing protein 3C,SH2D3C,NA,NA,NA,NA,22.87953389,22.79916856,22.81152914,24.73298594,22.22646864,23.68346071,23.34258798,22.90466549,22.72277835,22.42624018,23.11992202,22.43135069,23.15103141,23.97526303,24.09796267
Q8N5I9;J3KN91,Uncharacterized protein C12orf45,C12orf45,NA,NA,NA,NA,NA,NA,NA,24.38607351,24.13531788,23.71313811,24.59860913,NA,NA,25.45221082,NA,25.84407473,24.37178994,NA,24.49801844
Q8N5K1;I3L1N9;D6RCF4,CDGSH iron-sulfur domain-containing protein 2,CISD2,27.10968562,27.29438909,27.31639548,27.24417929,27.06671349,27.04812047,27.00270911,27.23013525,27.3788998,27.13143719,26.58763584,27.32414359,26.92354384,24.90866528,27.47946562,25.17771059,25.98307119,28.13921744,26.30825833
Q8N5L8,Ribonuclease P protein subunit p25-like protein,RPP25L,NA,NA,NA,NA,20.26956503,NA,21.58279251,20.1354588,NA,22.56910926,NA,24.85566845,22.65887915,23.4388558,23.40236571,24.74519586,23.44808807,22.89396952,NA
Q8N5M1;C9J2Q2;E9PMH4;K7ELC1,ATP synthase mitochondrial F1 complex assembly factor 2,ATPAF2,23.83970896,23.86589635,23.98867221,23.64449445,24.39832619,24.68313941,23.63854109,24.16614653,24.02639579,24.43536251,22.63513444,23.50954114,24.64724233,23.49301691,24.1958798,24.08667013,23.22724752,23.93120785,22.38292477
Q8N5M4;H0YDR3;E9PKV8;E7EST3;Q8WYY7,Tetratricopeptide repeat protein 9C,TTC9C,NA,25.17413297,25.53972727,24.25932778,23.42892546,22.2983244,23.37225505,23.87051298,23.83286993,22.76281753,25.47775308,23.48468328,22.58173571,26.77278694,22.44392189,26.32664851,26.11973208,26.77140222,26.96939003
Q8N5M9,Protein jagunal homolog 1,JAGN1,24.34759758,25.3178622,25.66302338,24.90916906,25.99459686,26.07836633,25.97517555,25.77788636,26.22271163,25.51875351,24.74386141,25.4848369,25.24419744,21.74706202,25.85417081,22.0796892,23.10102863,24.6957767,24.05075872
Q8N5N7;B7Z358,"39S ribosomal protein L50, mitochondrial",MRPL50,27.14131434,27.1770262,26.76660837,26.87138283,27.12593146,27.20153677,27.73673202,27.41490068,27.23260742,27.60392319,27.00410317,27.78475335,27.5588106,28.34138377,27.85078946,28.45151927,27.31259232,27.91820704,27.77140222
Q8N5P1,Zinc finger CCCH domain-containing protein 8,ZC3H8,NA,24.15584042,24.15838533,25.48615742,23.21614193,24.1903136,23.90875689,24.8909678,24.80365856,24.953448,24.63804387,24.90016625,25.34820567,25.2770714,24.70856738,25.56473819,24.64295334,24.74021104,25.11743511
Q8N5W9,Protein FAM101B,FAM101B,24.49984394,24.6612301,24.85609607,25.21678582,25.15826975,25.26356035,NA,NA,24.18389339,NA,24.0480165,NA,NA,24.44834018,24.23979837,25.14724717,26.34648208,25.27902163,26.29407353
Q8N5X7;Q8N5X7-2;C9JUY2;C9J6E5;C9J7Z6,Eukaryotic translation initiation factor 4E type 3,EIF4E3,24.86759397,23.54568944,23.28121692,24.53368096,24.91168529,24.87586482,24.19505375,24.33080804,24.73613846,24.95801455,24.02004942,NA,24.71088083,24.41480393,23.84517608,24.35420525,24.25349666,24.37563925,24.42508782
Q8N5Y8;Q8N5Y8-3;Q8N5Y8-2;H3BV75,Mono [ADP-ribose] polymerase PARP16,PARP16,25.6991704,25.9538476,25.8146028,26.18304151,26.06529648,26.01898898,25.43399465,24.72030647,24.93391105,25.43961685,23.8010452,24.6510806,25.16522659,NA,24.65217538,24.2267773,NA,24.79014642,22.81109791
Q8N653;B7Z3T9;H7C305;H7BZQ9,Leucine-zipper-like transcriptional regulator 1,LZTR1,NA,NA,22.93221764,22.7297228,21.94120239,22.23028553,NA,22.58058613,22.29423483,21.65189082,NA,21.27844038,22.32363865,24.23176553,NA,NA,22.47387615,NA,22.3206948
Q8N680,Zinc finger and BTB domain-containing protein 2,ZBTB2,24.61627512,24.82701662,24.82177204,24.4602024,24.3877176,24.57738549,24.32601411,24.62917561,23.93219961,24.59263405,23.50990352,24.9530483,24.52043309,24.32923465,24.27205963,24.3859419,23.73138119,24.86362974,23.7163866
Q8N684;Q8N684-2;Q8N684-3;F5H669;J3QT54;F5H6M0;F5H047;C9J286;C9J323;C9JM38;F5H5B7;F5H1W4;F5H2K8;F5H6P5;F5H6A8;F5GXA3,Cleavage and polyadenylation specificity factor subunit 7,CPSF7,28.41763931,28.43825302,28.64897082,28.32319883,28.57253648,28.51852092,28.55479165,28.51953356,28.40076265,28.38677248,28.3134143,28.60367563,28.38096487,28.92855041,28.78889647,29.01059994,28.17054645,28.84257099,28.55672945
Q8N6H7;G5E9L0;B4DX29;E9PQP3;E9PIY6;B7Z9M7;E9PMU9;E9PJT7;H0YDN9;E9PK28;E9PN48;H0YDX1;E9PMR9;E9PM63;E9PNY8;H0YF45;E9PM18,ADP-ribosylation factor GTPase-activating protein 2,ARFGAP2,26.52249988,27.34798611,26.82662878,27.08090924,27.71777284,27.66200474,27.70437798,27.94737386,28.19690232,28.04728853,27.61568598,27.75391633,28.04056339,28.48926201,27.93359593,28.43948211,27.42101517,28.02427286,27.99156189
Q8N6L1,Keratinocyte-associated protein 2,KRTCAP2,22.3466782,24.50621507,24.52061293,22.30902553,23.83258024,24.39073786,23.59832516,24.30382422,24.68083465,25.22438712,22.02401283,24.39995639,24.42258787,NA,23.97342481,NA,21.05059267,24.33905729,21.71049201
Q8N6M0;H0YB21,OTU domain-containing protein 6B,OTUD6B,24.99148621,25.99963742,25.94565601,26.12778215,25.61820916,26.10679374,25.94837686,26.50996391,26.52877196,26.46103036,26.97443175,26.33970297,26.37247095,27.15267229,25.95861201,26.91968515,27.58254848,26.35112431,26.71567989
Q8N6M3,Fat storage-inducing transmembrane protein 2,FITM2,22.30030899,22.17697296,21.924337,22.98903617,22.58159781,22.44470555,23.58279251,21.62907553,22.15699776,22.24641008,NA,21.16232494,20.71154263,NA,22.49379878,NA,NA,NA,NA
Q8N6N3;Q8N6N3-2;Q8N6N3-3,UPF0690 protein C1orf52,C1orf52,24.17157753,24.70888307,24.37630189,24.95633149,24.85747307,25.00791388,25.39008182,25.07850885,24.32855003,25.7076199,25.67970774,24.90508801,25.43023431,26.09912721,25.79595284,26.00266619,24.98663404,25.26040503,25.47586848
Q8N6Q8;H0YIN2,Methyltransferase-like protein 25,METTL25,NA,NA,NA,NA,22.13015701,21.91550159,NA,22.61076714,22.92018055,23.28714872,NA,22.69865126,22.98241849,NA,NA,NA,NA,NA,NA
Q8N6S5,ADP-ribosylation factor-like protein 6-interacting protein 6,ARL6IP6,22.69093749,22.94433388,22.8066802,22.16723437,23.55449892,NA,23.04603555,23.06529648,22.82998978,NA,NA,23.33619925,23.15225451,NA,23.7004939,NA,NA,23.57103229,NA
Q8N6T3;Q8N6T3-2;F8VWH9;E7EV62;F8W1U7;B7Z8H8;Q8N6T3-3;E5RHT6;E5RHC5;E5RHH7;H0YIQ0;F8VWB3;E5RGL6;E5RIU2,ADP-ribosylation factor GTPase-activating protein 1,ARFGAP1,25.89894471,25.38837472,25.44300498,25.59912013,26.00045431,25.58396902,26.31658538,25.99464002,25.99683928,25.98563559,26.0582524,26.19571087,26.53971248,27.06927701,26.24778673,26.87630991,26.12516292,26.42359798,25.93240239
Q8N766;Q8N766-2;Q8N766-4;Q8N766-3;Q5TG59;H7C4E3,ER membrane protein complex subunit 1,EMC1,27.51975849,27.70054682,27.88075329,26.90747384,27.92580885,27.99085894,27.87648556,28.04744455,27.92891744,28.39982604,27.17759655,28.67381063,27.78967393,26.65225745,28.15696883,25.58419847,25.67489503,28.11217396,27.04249552
Q8N7X0;Q8N7X0-2;H0Y334;H0Y333;E5RG76;Q5TAU2;F8W7W4;H0Y335;H0YBE5,Androglobin,ADGB,NA,NA,NA,NA,25.37795715,24.79312699,25.08925908,25.02981125,25.03963296,24.61969297,23.97840882,24.41254452,25.27852546,23.15676636,23.74252573,24.08780337,23.23732026,24.5132211,24.47097556
Q8N806;E9PCJ7;H0YJY4;H0YJM2;G3V336;H0YJA0;G3V3Q6;G3V2G3,Putative E3 ubiquitin-protein ligase UBR7,UBR7,25.48661778,25.19580472,25.24114496,25.21893004,25.71643894,25.80594752,25.88990088,26.14549903,25.84997866,26.26745909,27.58175869,26.79302774,27.39827725,28.85543084,27.58096847,29.05742111,28.74490085,27.83725642,28.49495554
Q8N884;Q8N884-2;A6PW79,Cyclic GMP-AMP synthase,MB21D1,NA,NA,NA,NA,23.21861231,23.26456287,23.95907653,23.57830727,23.68356779,25.39643284,26.6800298,27.632147,25.48157651,NA,26.28795891,NA,23.74970333,26.38119597,NA
Q8N8A2;J3KN93;Q8N8A2-2;Q8N8A2-4;H7BXV4;H7C209;Q8N8A2-3;H7C4A0;Q8N8A2-5;H7C3P1;C9JY51;F8WBW3,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B,ANKRD44,30.50946941,30.58700985,30.86997199,30.66246322,30.27330976,30.4027357,30.33915501,30.20897222,30.20174707,30.14430812,30.23546345,30.26125281,29.92294869,30.44144252,29.8986507,30.72793271,30.10337086,30.17521861,30.40131212
Q8N8A6,ATP-dependent RNA helicase DDX51,DDX51,26.99636522,27.42406272,27.38582673,27.16240562,26.77052034,26.88180367,27.23589707,27.08537391,27.31146673,27.13692198,26.14639279,26.96388986,27.33236264,26.76660837,27.11703872,26.04639365,26.12328912,26.75608187,26.35270769
Q9BSY4;Q8N8C4;F8WC14,Coiled-coil-helix-coiled-coil-helix domain-containing protein 5,CHCHD5,NA,NA,NA,NA,22.57390047,23.83576362,23.44379546,23.86504679,23.3423167,23.08527664,24.40788544,24.46138952,24.24735214,26.73052632,25.1801793,26.174933,26.61876926,25.31402832,26.20765574
Q8N8D1;H3BT73,Programmed cell death protein 7,PDCD7,22.26060603,21.93073878,22.22004526,22.13335924,NA,22.19541426,NA,21.7772794,22.11397484,21.96169273,22.13106817,NA,21.51758866,21.77128634,20.93948165,NA,NA,NA,NA
Q8N8J7,Uncharacterized protein C4orf32,C4orf32,23.27554483,23.72431983,23.37252077,22.6948739,21.97575283,22.56502303,21.28883905,22.50789721,22.61189293,21.68953054,22.83726604,22.93752541,22.32726207,NA,22.05639296,NA,NA,NA,21.24701887
Q8N8N7;G3V3Y1;G3V2R9;G3V288;Q8N8N7-2;G3V3C1,Prostaglandin reductase 2,PTGR2,26.10205451,27.11584886,26.16905581,26.33846233,27.20880947,26.07608406,25.56142058,26.69298683,26.2077302,25.6105982,25.18797542,24.51074872,25.21497183,25.05308137,24.9205713,25.61237112,25.51108062,23.88194366,25.05050964
Q8N8V2,Guanylate-binding protein 7,GBP7,NA,NA,NA,NA,26.45293345,NA,26.69178952,26.31953418,26.69205567,NA,26.34731034,24.70303163,NA,NA,NA,25.25028309,24.887997,NA,25.22066527
Q8N954;Q8N954-2,G patch domain-containing protein 11,GPATCH11,24.28531529,24.14203536,24.36819684,24.48413009,23.95881111,23.73613846,23.40846865,23.88929748,24.04243289,24.05713702,25.17211188,24.10932694,24.34901606,23.11611865,24.18381769,22.90950786,24.27582896,23.86183281,23.62878637
Q8N960;Q8N960-2;D6REX9;D6RC69;Q8N960-3;D6R8Z4,Centrosomal protein of 120 kDa,CEP120,26.2903692,25.8176797,25.46587923,25.92009421,25.25695498,24.96481535,26.04543573,24.84124568,24.47586848,24.72536043,22.94665574,24.97570036,24.40223558,NA,24.07643071,25.9583465,21.66453235,23.25508276,23.07739273
